sample_id,cluster_id,cluster_name,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
351,3,damped_oscillation,-0.20437022,0.17022392,0.9279591,0.6886449,0.75978386,0.66430146,0.7753777,0.59394044,1.2982836,0.960278,0.89241815,0.81776154,1.1084092,0.60498536,0.35736817,0.61993575,0.053643037,-0.43529052,-0.55556667,-0.4184671,-0.44384024,-0.43869206,-0.8863024,-0.7963969,-0.9467624,-0.54207677,-0.4780434,-0.28126815,-0.54008216,-0.123138465,-0.5448142,-0.22639467,-0.35975313,0.12040015,0.19403775,-0.25432602,0.60884064,0.6545066,0.4382382,0.6725069,0.3351123,0.49841258,0.99811244,0.3696546,0.5572832,0.18646596,0.45939314,0.40321267,0.32555556,0.15622297,0.24227151,-0.2846558,-0.49323556,-0.48521504,-0.7207245,-0.48034132,-0.5660688,-0.45627272,-0.895408,-0.5382334,-0.24115923,-0.31971362,-0.76696914,-0.2885732,-0.34859473,-0.09545027,-0.07993717,0.46144056,0.20500141,0.3358084,0.33101526,0.4972543,0.39401108,0.62732285,0.39072016,0.753085,0.5428193,0.3658374,0.5205606,0.38185474,0.37797353,0.14231597,-0.009129075,-0.012695071,-0.22567838,0.011480524,0.04921027,-0.19225432,-0.058220588,-0.14795539,-0.45512235,-0.22287303,-0.6531259,-0.31646854,-0.5634835,-0.28736088,-0.5073458,0.09028663,-0.15325412,0.19032773
352,3,damped_oscillation,-0.015859332,-0.19993375,0.26255542,0.41305405,0.6596495,1.0911448,1.2075996,0.8569119,0.6566674,0.7475438,0.9549267,0.75222266,0.33866006,0.43633583,0.6732306,0.3034961,0.09080181,-0.16170457,-0.33148643,-0.26397634,-0.47525162,-0.44938722,-0.578663,-0.74495137,-0.6960518,-0.90038854,-0.757467,-0.4109036,-0.6116554,-0.5604606,-0.355103,-0.5165122,-0.09060299,0.35616925,-0.035567418,0.3170634,0.3708894,0.46457478,0.54082614,0.76345605,0.4181926,0.80478036,0.66212404,0.24189562,0.6350445,0.503625,0.20535636,0.31875622,-0.10292738,-0.08584146,-0.049599066,-0.5222895,-0.5127888,-0.5723039,-0.42138982,-0.40420383,-0.7242368,-0.75583106,-0.52699375,-0.5121593,-0.64325035,-0.055850532,-0.33018446,-0.321849,-0.27579096,0.113703445,0.11445932,-0.26871702,0.040881295,0.17546397,0.3377589,0.52931803,0.21482508,0.44820857,0.8298705,0.4701325,0.29276338,0.11768996,0.2414719,0.051781286,0.121371344,0.23816831,0.04928175,-0.14190628,-0.4966427,-0.01945954,-0.3333402,-0.291175,-0.54749817,-0.4704778,-0.5205717,-0.6785124,-0.5743756,-0.35863152,-0.25248885,-0.4079592,-0.45757672,-0.21436922,0.09339368,-0.19722204
353,3,damped_oscillation,0.0027052467,0.04865696,0.6012167,0.41811627,0.8017741,0.9876218,1.179851,0.62127507,0.6277228,1.1485027,1.0645205,0.6453988,-0.010290913,0.55907655,0.07912553,0.06830544,0.11892103,-0.013772754,0.09718075,-0.45648274,-0.7101079,-0.4186693,-0.61427414,-0.8253503,-0.77006614,-0.85534376,-0.6020239,-0.3380359,-0.7662574,-0.42646345,-0.7205536,-0.49698,-0.01884404,-0.014784179,-0.098683365,0.26282173,0.56039494,0.1710285,0.92169565,0.7337871,0.7733204,0.6598764,1.0145028,0.81415516,0.47808754,0.6387536,0.23446515,0.22618406,0.4814813,0.13933884,0.08155601,0.077311404,-0.15587103,-0.53225625,-0.089146964,-0.3884941,-0.4135209,-0.5448216,-0.32273757,-0.13335995,-0.5750223,-0.21614465,-0.36168832,-0.7057169,-0.48956352,-0.009050069,0.21217452,0.22409415,0.34851235,0.81310624,0.45122916,0.341986,0.41296163,0.8082345,0.20649482,0.72400135,0.44196066,0.22324276,0.039190035,0.5892431,0.024191316,0.13740577,-0.16317718,0.3717275,-0.099982955,-0.4769181,-0.34937024,-0.021293808,-0.5611683,-0.46049753,-0.1494875,-0.32650837,-0.6397892,-0.30863902,-0.3472666,-0.253326,-0.006232751,-0.088994324,-0.08981277,-0.029801069
354,3,damped_oscillation,0.22612886,0.036076613,-0.091031104,0.47719157,0.7421882,0.6870214,0.7458172,0.82897866,0.9161693,0.631165,0.9930993,0.2158631,0.78287923,0.6078833,0.5021755,-0.16284728,0.14236486,-0.19398303,0.10156464,-0.3022467,-0.7521974,-0.966307,-0.82256085,-0.57866466,-0.5347202,-0.7378632,-0.730545,-0.7622328,-0.6183891,-0.2595486,-0.47209543,-0.13339426,-0.24794897,0.21278761,0.25577343,0.4651269,0.77106816,-0.06733396,0.71321476,0.7119679,0.7427726,0.710683,0.69798106,0.6827043,0.7455374,0.65322393,0.38318336,0.24566613,0.17772047,-0.028757634,0.31648532,-0.43517026,-0.11354204,-0.20570229,-0.54939824,-0.43471438,-0.27152678,-0.6258609,-0.28049096,-0.30067137,-0.6452708,-0.6725746,-0.3341658,-0.546577,-0.80469936,-0.20092785,0.45659298,0.0022854654,0.26669732,0.41628695,0.3316217,0.32755882,0.6975875,0.47326654,0.4538335,0.6315033,0.2223573,0.13262084,0.0024911882,0.39760104,0.16986822,0.2978449,0.052211635,-0.32900408,-0.19527806,-0.005851356,-0.31437466,-0.06462114,-0.4512833,-0.2335318,-0.77313334,-0.44594318,-0.4649875,-0.6490957,-0.081685744,-0.39874697,-0.36109832,0.13375565,-0.03642403,0.16375832
355,3,damped_oscillation,-0.35756817,0.019655455,0.80237114,0.7038534,0.4373527,0.8217138,0.64705354,1.1981761,0.44467893,0.96161914,0.90886796,0.54130137,0.61211586,0.6209544,0.024393674,-0.026584573,0.048298165,-0.25500053,-0.3321526,-0.38242406,-0.6962809,-0.6168817,-0.63087934,-0.5855302,-1.0383596,-0.9079215,-0.6237577,-1.003742,-0.5916046,-0.50895005,-0.9425408,-0.37555504,-0.06751692,-0.044488754,0.034642197,0.29377815,0.5834912,0.58777684,0.39619377,0.30706334,0.7578862,0.4128338,0.5367186,0.6542658,0.79604906,0.74972266,0.4011686,0.17804292,-0.078646526,0.46925864,-0.11824,-0.025965849,-0.22967407,-0.4659852,-0.5509868,-0.7873413,-0.30103895,-0.581867,-0.25578687,-0.62974197,-0.55878454,-0.67786723,-0.4343091,-0.5465393,-0.11015307,-0.07551133,0.30972394,-0.20994042,0.44236204,0.06381587,0.41255727,0.15707758,0.48213947,-0.062341087,0.3322024,0.48631063,0.80720925,-0.049008656,0.343243,0.16938208,-0.19813369,-0.11190421,-0.057412874,0.056983054,-0.102140635,-0.4698001,-0.64446634,-0.22614595,-0.39703983,-0.04619779,-0.47282624,-0.15831096,-0.26949707,-0.18300551,-0.22438246,-0.16892342,-0.6862999,-0.18926887,-0.20968829,0.2668373
356,3,damped_oscillation,-0.21035168,0.12849034,0.5324113,0.5877062,0.69788736,1.0073887,0.9107576,0.79103446,0.6491094,1.006014,0.69248694,0.72431445,0.8959328,0.4956228,0.30451092,0.18340322,0.027819263,-0.28820956,0.11734986,-0.49356505,-0.340363,-0.8251771,-0.57805836,-0.71352786,-0.7714791,-0.73922,-0.6600001,-0.74015266,-0.6510799,-0.39358896,-0.63911515,-0.5439652,-0.09940246,-0.42205283,-0.21915472,0.6400836,0.7011963,0.355023,0.7647506,0.8305492,0.7477272,0.6435846,0.7791599,0.7796449,0.6901214,0.15434156,0.8153689,0.789735,-0.22744264,0.16524935,0.3722377,0.04216931,-0.05828203,-0.6639976,-0.27188614,-0.44665372,-0.3729794,-0.77401614,-0.7810103,-0.5654381,-0.5758294,-0.4729436,-0.4696082,-0.3283279,-0.33459255,-0.10828918,-0.2989483,0.20415042,0.24171579,0.0043051117,0.618804,0.22398123,0.68923676,0.5340633,0.6831427,0.50102955,0.5576014,0.60569125,0.74423116,0.50398976,0.29836538,-0.15887794,-0.46580485,-0.06848929,-0.2706404,-0.3365005,-0.27662966,-0.17466548,-0.4864218,-0.19660659,-0.39175588,-0.39049086,0.010046184,-0.31813997,-0.32655895,-0.1543137,0.17239054,-0.14933342,0.022020731,-0.02274011
357,3,damped_oscillation,-0.021638522,0.08442982,0.24661183,0.8806756,0.5464479,0.45092276,0.88247555,1.1192123,1.1822543,0.65296894,1.0878876,1.2073307,0.52580535,0.5055365,0.1391734,0.6313992,-0.23253055,-0.16401337,-0.07011074,-0.52185076,-0.7127988,-0.6222712,-0.19152614,-0.8028527,-0.82022095,-1.0102242,-0.6664815,-0.5069213,-0.74122834,-0.402347,-0.5249956,-0.66942394,-0.04093455,0.43562043,-0.11689664,0.29865158,0.65087175,0.45346612,0.2552878,0.62289244,0.96177363,0.55378664,0.6963768,0.39082655,0.5343892,0.560907,0.41485375,0.19442175,0.2665167,0.1985408,0.097111836,-0.22982489,-0.4014098,0.05034623,-0.40911496,-0.5509574,-0.8469355,-0.7523765,-0.6908841,-0.44322392,-0.57100797,-0.43669036,-0.6698891,0.008815723,-0.34958488,-0.048775535,-0.11141761,0.029380562,0.020252045,0.33151275,0.13439676,0.46361315,0.41460365,0.5971883,0.6260476,0.39733794,0.515432,0.30373517,0.6200977,0.20293258,0.16186418,0.025859775,-0.11242566,0.38597348,-0.018452853,-0.17988019,-0.35932535,-0.08009873,-0.47061822,-0.35923332,0.063830346,-0.59941256,-0.27039245,-0.29494852,-0.20427564,-0.32416287,-0.32938358,-0.0919537,-0.1660946,-0.48964396
358,3,damped_oscillation,-0.17313786,0.12084917,0.13788113,0.55621076,0.5036576,0.7653352,1.3113934,1.1631411,1.0455393,1.2837447,0.8389658,0.7618479,0.44780254,0.8105029,0.8087685,0.43267834,0.3797817,-0.65489864,0.25644088,-0.40012014,-0.010331059,-0.24765404,-0.5312496,-0.82113,-0.7435056,-1.1770619,-0.55188364,-1.2290542,-0.6766292,-0.19077078,-0.24795249,-0.59302455,-0.4184453,-0.12546149,0.15070051,0.44505748,0.50269216,0.25254473,0.6848569,0.765772,0.7513873,1.1805776,0.80013275,0.8153102,0.94920874,0.6582264,0.27270296,0.5460038,0.089195445,-0.14840142,-0.24572925,0.09027341,-0.1407463,-0.13913319,-0.30674696,-0.4572271,-0.46996588,-0.43242908,-0.68252015,-0.80646384,-0.5980744,-0.32561588,-0.50495243,0.16110516,-0.1020467,-0.073058896,-0.12733084,0.28849307,-0.06750623,0.3356011,0.2488074,0.4230149,0.5416744,0.22429504,0.1221288,0.26838273,0.6232062,0.47623244,0.25911206,0.6916293,0.474108,0.34343678,-0.11056278,0.17568994,-0.049050577,-0.34585413,-0.2811801,-0.5319235,-0.50586545,-0.6248739,-0.19791311,-0.41328388,-0.58143884,-0.24689439,-0.3148734,-0.043726973,-0.17700917,-0.44132665,-0.17464462,-0.24301092
359,3,damped_oscillation,0.11823166,0.415086,0.039993383,0.49835932,0.90483046,0.4470458,0.7647868,0.9054224,1.1454891,1.0181915,1.0115061,0.9014702,0.5911201,0.8872058,0.25690913,-0.3413439,-0.297243,-0.10460494,-0.30451974,-0.4908446,-0.47354144,-0.35921076,-0.598113,-0.61289704,-1.0034913,-0.88504106,-0.6002768,-0.66982067,-0.51372147,-0.3859686,-0.3644048,0.060457844,-0.2486037,-0.17200923,-0.23640186,0.4181885,0.2561118,0.74074435,0.60699296,0.5422963,0.42732412,0.8379263,0.6362894,0.6683058,0.68221116,0.5355099,0.2099628,0.3945025,0.3457304,0.13359442,0.0754292,-0.015945561,-0.35417113,-0.45295578,0.029609226,-0.21847545,-0.54687154,-0.41316146,-0.7529111,-0.66126585,-0.7580512,-0.37989292,-0.3064599,-0.05851085,-0.2392391,0.1258322,0.1371118,0.61262685,0.53709596,0.582642,0.515762,0.20983234,0.50104374,0.93687075,0.579485,0.2914563,0.50911903,0.19005743,0.16392057,0.36502728,0.359542,-0.043253865,-0.075986505,-0.34064183,-0.14775103,-0.60284424,-0.3221394,-0.29714105,-0.72474945,-0.59612113,-0.41140872,-0.43967062,-0.4152793,-0.29506028,-0.6662425,-0.11551451,-0.27194265,-0.26471865,-0.4619481,-0.056191206
360,3,damped_oscillation,0.107526354,0.21707939,0.40010014,0.45330432,0.6500376,0.5418905,0.85513926,0.8023393,0.68511814,1.0622977,0.5234588,0.8850536,0.79277885,0.4313701,0.6141859,0.1269709,-0.047472153,-0.33213246,-0.23666847,-0.5795262,-0.6713301,-0.6250292,-0.6983955,-0.4853465,-0.58121896,-0.66024834,-0.77812696,-0.77734655,-0.61948895,-0.63166994,-0.5465001,-0.288289,-0.32144168,-0.17155434,0.33476517,-0.0287508,0.15746988,0.74227065,0.47257373,0.90241665,0.4036514,0.67565316,0.80968946,0.42181334,0.9068884,0.39772832,0.49533355,0.14264473,0.48672715,0.121651866,0.38306484,0.079295255,-0.095221005,-0.5624834,-0.42040667,-0.5633873,-0.5312406,-0.5255342,-0.7451438,-0.56837887,-0.5164419,-0.65202975,-0.20081899,-0.23939244,-0.023928802,0.004164628,-0.35986134,-0.078805774,0.534176,0.4341578,-0.00027560958,0.496322,0.26485485,0.024621336,0.8210384,0.47984824,0.4841309,0.1339525,0.10156247,-0.05592538,0.5018023,-0.22078927,0.3810452,-0.24832346,-0.37845394,-0.20580669,-0.40300292,-0.29342014,-0.54023653,-0.45042834,-0.55805206,-0.21753205,-0.27605224,-0.30352196,-0.093944125,-0.20906542,-0.167462,-0.16470751,-0.22074057,-0.1499489
361,3,damped_oscillation,0.030895377,0.40110967,0.48400584,0.6430733,0.43046,0.8842521,0.77230656,0.94237536,1.0372491,0.6610032,0.8872636,0.8245687,0.87919104,0.43354642,0.38494503,0.27781484,-0.027654434,-0.19241787,-0.35536027,-0.4050299,-0.13819605,-0.63063645,-0.59107554,-0.74245805,-0.8413164,-0.7810382,-0.58578897,-0.70373136,-0.6477008,-0.564153,-0.60793555,-0.05332352,-0.2308377,0.308576,0.18562986,0.55621773,0.3338352,0.32091585,0.77400076,0.49563822,0.9187608,0.7816888,0.9551429,0.4070083,0.7561458,0.32372487,-0.114824586,0.4731787,0.17214382,0.26005328,-0.038041227,-0.16380008,0.043519814,-0.33706713,-0.53787106,-0.5154438,-0.50364417,-1.1539327,-0.45286518,-0.25013083,-0.50648785,-0.5282409,-0.2874754,0.08003062,-0.09618106,-0.0531328,-0.08202164,-0.12840594,0.19191723,0.2780202,-0.0654718,0.2449951,0.68291783,0.4106895,-0.042698883,0.80027664,0.25134853,0.2991183,0.5667947,0.12248301,-0.20945436,0.16999851,0.20885721,-0.1396163,-0.14639649,-0.4419357,-0.46836632,-0.38140443,-0.21982512,-0.36406425,-0.18457912,-0.05113115,-0.19752291,-0.6894353,-0.37478247,-0.08016404,-0.23011431,-0.47957882,-0.18624403,-0.47721487
362,3,damped_oscillation,-0.058274083,0.04351577,0.2884938,0.7726133,0.3831585,0.6236321,0.61637,1.1304512,1.1588858,0.97942245,0.91894966,0.5228826,0.71130747,0.30648908,0.40645078,0.17001915,-0.043904435,-0.07411435,-0.092670344,-0.005362104,-0.38937753,-0.13292277,-0.65126467,-0.37447622,-0.68526316,-0.7256009,-0.78267944,-0.629692,-0.52327305,-0.81251574,-0.25229338,-0.5833812,0.010264859,0.12578022,0.43270358,0.07994029,0.16853164,0.7074074,0.3292067,0.3670722,0.6926078,0.65035367,0.6802304,0.72498995,0.6693737,0.46334848,0.39853686,0.2709693,0.18089585,-0.23341794,0.101477936,0.05198714,-0.13713777,-0.24420309,-0.6460423,-0.7940892,-0.3622608,-0.5505562,-0.52039546,-0.49045753,-0.44221914,-0.30410823,-0.38894653,-0.686184,-0.05014682,0.023133526,-0.27187535,-0.1486815,0.37242982,0.5042945,-0.2190959,0.4901967,0.39322126,0.48045862,0.5005929,0.30397984,0.5756262,0.25336304,0.500594,0.48181456,0.021083973,-0.053711317,0.06538802,0.27466482,-0.24506818,-0.27884975,-0.19189382,-0.17592831,-0.24537055,-0.37781528,-0.46294847,-0.32870665,-1.0558227,0.037000313,-0.35420832,-0.2260506,0.23585989,-0.2951925,0.41941625,0.15532883
363,3,damped_oscillation,0.093773395,0.32256797,0.18751761,0.1782226,0.41485542,1.0028149,0.6596701,0.55811,0.90466946,1.0244942,0.8623256,0.9022949,0.9120306,0.6620588,0.36544898,0.12781562,0.24273957,-0.022241838,-0.4156563,-0.10474979,-0.45003012,-0.4741888,-0.7757828,-0.5116424,-1.1096611,-0.42410222,-1.1545079,-0.9815938,-0.56102014,-0.6263094,-0.46825442,-0.38327143,-0.30142695,0.06656527,0.12404363,0.44679695,0.39265928,0.38735184,0.7175613,0.22868131,0.106632836,0.32671624,0.5754662,0.6942757,-0.0056690187,0.47726363,0.31396332,0.31379825,-0.227104,0.60715234,-0.05053748,-0.4239174,-0.24381524,-0.047992337,-0.70821244,-0.8107936,-0.56153667,-0.56342316,-0.40702227,-0.22568928,-0.33240005,-0.73129606,-0.5938254,-0.45375746,-0.031400125,0.029257016,0.26492277,0.21339215,0.055232696,0.22796093,0.033370063,0.52953,0.30808443,0.7219868,0.5990869,0.8710097,0.52672255,0.48209983,0.3053925,0.19755751,0.14992048,0.33413082,-0.24168783,-0.027804358,-0.47052887,-0.11585371,-0.3556102,-0.20809159,-0.5119583,-0.43856242,-0.2659947,-0.37195438,-0.05971647,-0.4566677,-0.4344665,-0.004606844,-0.28211904,-0.22629306,0.010122862,-0.03440931
364,3,damped_oscillation,-0.06542452,0.041820135,0.65031767,0.4928684,0.54470164,0.71211183,0.93067366,1.2123402,0.8858109,0.7226199,1.2571714,0.8034193,0.647233,0.5571755,0.13625346,0.23258714,0.24038829,0.1761674,-0.31011954,-0.33873785,-0.24510989,-0.60341954,-0.54236925,-0.6599872,-0.9162338,-0.968345,-0.52489406,-1.254176,-0.7543153,-0.8078637,-0.176538,0.014861656,-0.28909096,0.58062965,0.42345706,0.30238444,0.690821,0.3401202,0.4968389,0.71072537,0.5034672,0.39045373,0.45062748,0.5707638,0.6538347,0.40874478,0.04405775,0.38380352,0.4408968,-0.08064208,0.29182208,0.014153493,-0.4923711,-0.49796975,-0.5037418,-0.5357931,-1.048808,-0.714719,-0.67226046,-0.1384832,-0.44854584,-0.607465,-0.46099803,-0.19684595,-0.27408227,-0.22107397,-0.11617379,0.19693169,-0.10315852,0.0410402,0.14546321,0.16575998,0.26659387,0.6532252,0.6906593,0.5210883,0.4836761,0.25717822,-0.09330821,0.30852726,0.26676202,-0.01716202,-0.18445474,-0.30852035,-0.08539579,-0.17697862,-0.008462134,-0.48299524,-0.41650003,-0.3809848,-0.5142599,-0.22219612,-0.12369239,-0.5877121,-0.41138655,0.013823418,-0.13714544,-0.11490275,0.0013320221,0.13773678
365,3,damped_oscillation,0.0817244,0.23220418,0.3662402,0.8076306,0.60683316,0.77471715,1.1820588,0.9738732,0.907343,1.0362635,0.90193963,0.6197394,0.7209491,0.37224916,0.78142226,0.29226547,-0.11615294,-0.16251034,-0.07538391,-0.60734516,0.066213146,-0.91690373,-0.49907142,-0.8512805,-0.94659775,-0.663033,-0.84268254,-0.35827708,-0.9081758,-0.39677215,-0.45710143,-0.20952389,-0.029021211,-0.3636399,0.18338308,0.48968303,0.47376448,0.39744133,0.25802395,0.7201208,1.0427805,0.7991514,0.89072675,0.80800086,0.47273195,0.49870425,0.57081455,-0.046705037,0.31035426,0.32231906,-0.0681494,0.002634288,-0.38741598,-0.35387957,-0.49536964,-0.40032437,-0.55869865,-0.90855324,-0.70680404,-0.12757397,-0.37701783,-0.8804453,-0.115264654,-0.5282068,-0.0071032657,0.17321791,0.021354904,-0.1131592,0.036817238,0.4014333,0.10181692,0.27542213,0.54726475,0.32813743,0.7713886,0.24603313,-0.2519475,0.23444808,0.40884727,0.4596177,0.11847575,0.06609141,0.035034213,0.3246985,-0.041059908,-0.29766086,0.1715517,-0.31149846,-0.7918502,-0.67583054,-0.28155977,-0.77160716,-0.27911234,-0.5193363,-0.067868695,-0.22915542,-0.5487846,0.05246961,0.21602704,-0.26813498
366,3,damped_oscillation,-0.16858563,0.29284993,0.5073896,1.0186851,0.84984356,1.278622,0.86021644,0.98603225,0.80201894,0.79406005,0.8850999,0.6526277,0.13101968,0.40206215,0.62390584,0.25741223,0.097336605,-0.24038129,-0.16497576,-0.02988982,-0.21093602,-0.5344682,-0.872741,-0.37798098,-0.5542949,-1.086934,-1.1162783,-0.9918438,-0.71757483,-0.32547623,-0.21493492,-0.20019129,-0.16647649,0.4979747,0.14137909,0.2427149,0.26923168,0.93940175,0.70631194,0.39620873,0.40667582,0.30735105,0.62728417,0.29738718,0.31008193,0.70405346,0.57553387,0.5982306,-0.13527903,-0.1525409,-0.18936253,0.17610797,-0.25779268,0.020716581,-0.30625275,-0.5204935,-0.4162423,-0.91972554,-0.9873871,-0.48105666,-0.49317577,-0.03382212,-0.658486,-0.20789932,-0.048703477,-0.026160581,0.23077866,-0.036609866,0.36177027,0.38720936,0.585098,0.29027534,0.19045429,0.33288732,0.24978228,0.34538445,0.36836594,0.20648223,0.34535378,0.03072484,0.18886527,0.020313077,0.01606184,0.041502103,-0.20842782,-0.35755062,-0.39676997,-0.09899632,-0.08800753,-0.49272573,-0.43124142,-0.7563132,-0.42191058,-0.66036963,-0.41773996,-0.038084917,-0.5204088,-0.3289395,-0.2587189,-0.35045922
367,3,damped_oscillation,0.18116815,0.24556923,0.7440888,0.31548664,0.29060102,0.97213435,0.78036416,0.80747956,1.2317115,0.93945676,1.0440899,0.64419764,0.5171974,0.46536192,0.538577,0.25281134,0.17914242,-0.6267367,-0.6301087,-0.8304807,-0.58473605,-0.9048092,-0.33863142,-0.75358343,-0.7312313,-1.0048131,-0.98275906,-0.3667431,-0.23959792,-0.427528,-0.8259718,-0.36109287,-0.071194954,-0.047872916,-0.31099328,0.6493801,0.20036945,0.1932418,0.54843897,0.8621444,0.75653154,0.38387436,0.33668113,0.15183584,0.49404153,0.38035268,0.49633747,0.14107904,0.3779668,0.19543001,-0.2104291,-0.0861632,0.008086225,-0.563657,-0.48281488,-0.5457706,-0.61186844,-0.38815734,-0.37096992,-0.4500994,-0.42082384,-0.55794555,-0.29949573,-0.55599993,0.32578185,0.18540467,0.2008727,0.18193915,0.27292985,-0.08563638,0.07596021,0.15948603,0.45181066,0.40576476,0.6434035,0.2612648,0.65415424,0.22559458,0.255949,0.46636182,0.31021482,-0.13849601,0.26497307,-0.022415947,-0.57046264,-0.3711417,-0.34534052,-0.55941325,-0.07406403,-0.4632963,-0.30215105,-0.35500604,-0.23549654,-0.004202358,-0.17329197,0.10161585,-0.057536975,-0.11189552,-0.0028226727,-0.5513274
368,3,damped_oscillation,-0.09558265,0.1571969,0.45622087,0.5191465,0.73286676,0.49658749,0.5240581,0.6570129,1.2512769,0.6375479,0.6886018,0.7970358,0.33523694,0.35889786,0.5399242,0.15013343,0.43440273,-0.4367546,-0.30747202,-0.47014147,-0.5069605,-0.868921,-0.8153593,-0.58337665,-0.8333101,-1.0005996,-0.31054097,-0.6821922,-0.48510227,-0.3543803,-0.41416386,-0.4375886,-0.095149614,-0.14702344,0.21227105,0.22649133,0.5920003,0.23516802,0.7058115,0.74234504,0.5986032,0.8135,0.7355733,0.75216925,0.6820169,0.49022704,0.26322174,0.1574076,0.12841249,0.23500642,0.07540831,0.04294624,-0.038679488,-0.40747738,-0.025907485,-0.51872087,-0.6404665,-0.48655564,-0.45441777,-0.6912284,-0.5295171,-0.5337458,-0.3391826,-0.11898394,-0.25055292,0.022118883,-0.29165798,0.28304332,0.091781266,0.17032416,0.42434,0.49272898,0.41597232,0.2782364,0.37231505,0.48403072,0.5414321,0.22505513,0.2092915,0.3335366,0.1867595,0.15507439,-0.5075123,-0.103034645,0.0585873,-0.32351223,-0.15714858,-0.5676886,-0.6842185,-0.29685524,-0.41022712,-0.4689257,-0.20594512,-0.42102954,-0.4480391,-0.41990533,-0.40500236,-0.04152121,-0.13586904,0.2399294
369,3,damped_oscillation,-0.61998963,0.3811457,0.43975168,0.50543046,0.391556,0.42588314,1.0138692,0.9563214,0.9682019,0.8822878,1.0326685,0.6519205,0.59883267,0.5050052,0.35293147,0.52280253,-0.18256135,-0.49051765,-0.5402408,-0.23464136,-0.526247,-0.9470319,-0.6725293,-0.8171295,-0.659242,-0.6091608,-0.21853815,-0.9407549,-1.0050842,-0.39113593,-0.19209507,-0.5396383,-0.40467417,0.07231692,0.494283,0.07689397,0.39410722,0.07606273,0.51322,0.5895852,0.95698154,0.51175654,0.791752,0.44999737,0.57424825,0.9159392,0.76497597,0.69675547,0.2569784,0.013791208,0.0024704384,-0.070439726,-0.18924183,-0.51129997,-0.5958436,-0.6220992,-0.31198204,-0.30895776,0.11252385,-0.44611517,-0.66177034,-0.5404487,-0.40198204,0.030197877,-0.040794823,-0.38098106,-0.011937152,-0.21282177,0.31142202,0.12085944,0.21190947,0.0030860968,0.59848887,0.71870416,0.32750663,0.43000668,0.33791098,0.35203984,0.17159371,0.047265656,0.4916475,-0.4300305,0.14738435,0.018396698,0.22672369,-0.24381952,-0.33729258,-0.48362905,-0.2813653,-0.53332555,-0.6358344,-0.55317706,-0.58253384,-0.5667939,-0.29727423,-0.3051858,-0.089595415,-0.108598955,-0.32290003,-0.44573566
370,3,damped_oscillation,-0.22179328,0.3477402,0.51986253,0.7312858,0.8387202,1.0027579,0.94146657,1.2840883,0.9829926,1.323652,0.7226672,0.6380463,0.62907743,0.53421956,0.3303388,0.3554526,0.05938328,-0.20756465,-0.31806126,-0.12250719,-0.43847954,-0.96331877,-0.3762278,-0.6580558,-0.6425184,-0.5808517,-0.5413978,-0.88551706,-0.83864963,-0.011606374,-0.54590106,-0.19222522,0.20562652,-0.09313625,0.058615882,0.45553926,0.42052668,0.57885677,0.53803337,0.5029143,0.5788804,0.91089386,0.5855258,0.7020993,0.35183042,0.9081604,0.45538837,0.35635474,0.36800677,-0.043041788,0.19332315,-0.4867339,-0.4000262,-0.53016657,-0.8329416,-0.6079089,-0.54765815,-0.7854384,-0.81520516,-0.52687496,-0.51299846,-0.4956881,-0.63479424,-0.3689671,-0.3346296,-0.08011677,-0.11735478,0.08804998,-0.08827006,-0.02404876,0.45735204,0.5583437,0.35708493,0.47068772,0.37858474,0.6944472,0.39591423,0.29311055,0.5466441,0.11576156,0.23712678,-0.09586895,0.18107578,0.1301349,-0.39122498,-0.49755326,-0.19872521,0.09371978,-0.17039976,-0.42918727,-0.5781928,-0.653775,-0.23311746,-0.16176043,-0.44773257,-0.31614605,-0.19514905,0.24118052,-0.05664629,-0.2059999
